Extinction, scattering, and absorption properties computed for the
carbonaceous - silicate dust model of Weingartner & Draine (2001) and
Li & Draine (2001).

Model consists of mixture of carbonaceous grains, and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001).  PAH optical properties are from Li
& Draine (2001).  Graphite and silicate optical properties from Draine
& Lee (1984), Laor & Draine (1993), Weingartner & Draine (2001), and
Li & Draine (2001).

Grain size distribution: Weingartner & Draine (2001) model B for
R_V=5.5 galactic dust with C/H = b_C = 30.e-6 in two log-normal size
distributions.

The PAH/graphitic grains in the log-normal size distributions are
assumed to be 50% neutral and 50% ionized.  The PAH/graphitic grains
in the size distribution given by eq. (5,6) of Weingartner & Draine
(2001) are assumed to be 100% ionized.

Calculated by B.T. Draine, Princeton University

Thu Oct  3 23:05:09 EDT 2002
 
References:
Draine, B.T., & Lee, H.-M. 1984, "Optical Properties of Interstellar
    Graphite and Silicate Grains", Astrophys. J., 285, 89-108
Laor, A., & Draine, B.T. 1993, "Spectroscopic Constraints on the Properties
    of Dust in Active Galactic Nuclei", Astrophys. J., 402, 441-468
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust. II.
    The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, "Dust Grain-Size Distributions and 
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548, 296-309

Tabulated quantities:
lambda  = wavelength in vacuo (micron)
albedo  = (scattering cross section)/(extinction cross section)
g       = <cos(theta)> for scattered light
C_ext/H = extinction cross section per H nucleon (cm^2/H)
K_abs   = absorption cross section per mass of dust (cm^2/gram)

 1.798E-26 = M_dust per H nucleon (gram/H) for this dust model
 1.300E+02 = M_gas/M_dust for this dust model

 lambda   albedo    g     C_ext/H    K_abs
(micron)                  (cm^2/H)  (cm^2/g)
--------- ------  ------ --------- ---------
8.561E+02 0.0005 -0.2070 1.198E-26 6.658E-01
8.610E+02 0.0005 -0.2070 1.188E-26 6.605E-01
8.660E+02 0.0005 -0.2070 1.179E-26 6.553E-01
8.710E+02 0.0005 -0.2070 1.170E-26 6.501E-01
8.760E+02 0.0005 -0.2070 1.160E-26 6.450E-01
8.810E+02 0.0004 -0.2070 1.151E-26 6.400E-01
8.861E+02 0.0004 -0.2071 1.142E-26 6.349E-01
8.913E+02 0.0004 -0.2071 1.133E-26 6.300E-01
8.964E+02 0.0004 -0.2071 1.124E-26 6.250E-01
9.016E+02 0.0004 -0.2071 1.116E-26 6.202E-01
9.068E+02 0.0004 -0.2071 1.107E-26 6.153E-01
9.120E+02 0.0004 -0.2071 1.098E-26 6.105E-01
9.173E+02 0.0004 -0.2071 1.090E-26 6.058E-01
9.226E+02 0.0004 -0.2071 1.081E-26 6.011E-01
9.279E+02 0.0004 -0.2071 1.073E-26 5.965E-01
9.333E+02 0.0004 -0.2071 1.065E-26 5.919E-01
9.386E+02 0.0004 -0.2071 1.057E-26 5.873E-01
9.441E+02 0.0004 -0.2072 1.048E-26 5.828E-01
9.495E+02 0.0004 -0.2072 1.040E-26 5.783E-01
9.550E+02 0.0004 -0.2072 1.032E-26 5.739E-01
9.605E+02 0.0004 -0.2072 1.025E-26 5.695E-01
9.661E+02 0.0004 -0.2072 1.017E-26 5.652E-01
9.716E+02 0.0003 -0.2072 1.009E-26 5.609E-01
9.772E+02 0.0003 -0.2072 1.001E-26 5.566E-01
9.829E+02 0.0003 -0.2072 9.938E-27 5.524E-01
9.886E+02 0.0003 -0.2072 9.863E-27 5.483E-01
9.943E+02 0.0003 -0.2072 9.788E-27 5.441E-01
1.000E+03 0.0003 -0.2072 9.715E-27 5.400E-01
1.006E+03 0.0003 -0.2072 9.642E-27 5.360E-01
1.012E+03 0.0003 -0.2072 9.570E-27 5.320E-01
1.017E+03 0.0003 -0.2072 9.498E-27 5.280E-01
1.023E+03 0.0003 -0.2073 9.428E-27 5.241E-01
1.029E+03 0.0003 -0.2073 9.358E-27 5.202E-01
1.035E+03 0.0003 -0.2073 9.288E-27 5.164E-01
1.041E+03 0.0003 -0.2073 9.220E-27 5.125E-01
1.047E+03 0.0003 -0.2073 9.152E-27 5.088E-01
1.053E+03 0.0003 -0.2073 9.084E-27 5.050E-01
1.059E+03 0.0003 -0.2073 9.018E-27 5.013E-01
1.065E+03 0.0003 -0.2073 8.952E-27 4.977E-01
1.072E+03 0.0003 -0.2073 8.887E-27 4.940E-01
1.078E+03 0.0003 -0.2073 8.822E-27 4.904E-01
1.084E+03 0.0003 -0.2073 8.758E-27 4.869E-01
1.090E+03 0.0003 -0.2073 8.694E-27 4.834E-01
1.096E+03 0.0002 -0.2073 8.632E-27 4.799E-01
1.103E+03 0.0002 -0.2073 8.569E-27 4.764E-01
1.109E+03 0.0002 -0.2073 8.508E-27 4.730E-01
1.116E+03 0.0002 -0.2073 8.447E-27 4.696E-01
1.122E+03 0.0002 -0.2073 8.386E-27 4.662E-01
1.128E+03 0.0002 -0.2073 8.327E-27 4.629E-01
1.135E+03 0.0002 -0.2073 8.267E-27 4.596E-01
1.142E+03 0.0002 -0.2073 8.209E-27 4.564E-01
1.148E+03 0.0002 -0.2073 8.151E-27 4.531E-01
1.155E+03 0.0002 -0.2073 8.093E-27 4.499E-01
1.161E+03 0.0002 -0.2074 8.036E-27 4.468E-01
1.168E+03 0.0002 -0.2074 7.980E-27 4.436E-01
1.175E+03 0.0002 -0.2074 7.924E-27 4.405E-01
1.182E+03 0.0002 -0.2074 7.868E-27 4.375E-01
1.189E+03 0.0002 -0.2074 7.814E-27 4.344E-01
1.195E+03 0.0002 -0.2074 7.759E-27 4.314E-01
1.202E+03 0.0002 -0.2074 7.705E-27 4.284E-01
1.209E+03 0.0002 -0.2074 7.652E-27 4.254E-01
1.216E+03 0.0002 -0.2074 7.599E-27 4.225E-01
1.223E+03 0.0002 -0.2074 7.546E-27 4.196E-01
1.230E+03 0.0002 -0.2074 7.494E-27 4.167E-01
1.237E+03 0.0002 -0.2074 7.443E-27 4.138E-01
1.245E+03 0.0002 -0.2074 7.392E-27 4.110E-01
1.252E+03 0.0002 -0.2074 7.341E-27 4.082E-01
1.259E+03 0.0002 -0.2074 7.291E-27 4.054E-01
1.266E+03 0.0002 -0.2074 7.242E-27 4.026E-01
1.274E+03 0.0002 -0.2074 7.193E-27 3.999E-01
1.281E+03 0.0002 -0.2074 7.144E-27 3.972E-01
1.288E+03 0.0002 -0.2074 7.096E-27 3.945E-01
1.296E+03 0.0002 -0.2074 7.049E-27 3.919E-01
1.303E+03 0.0002 -0.2074 7.001E-27 3.893E-01
1.311E+03 0.0002 -0.2074 6.955E-27 3.867E-01
1.318E+03 0.0001 -0.2074 6.908E-27 3.841E-01
1.326E+03 0.0001 -0.2074 6.862E-27 3.815E-01
1.334E+03 0.0001 -0.2074 6.817E-27 3.790E-01
1.341E+03 0.0001 -0.2074 6.772E-27 3.765E-01
1.349E+03 0.0001 -0.2074 6.727E-27 3.740E-01
1.357E+03 0.0001 -0.2074 6.683E-27 3.716E-01
1.365E+03 0.0001 -0.2074 6.639E-27 3.691E-01
1.372E+03 0.0001 -0.2074 6.595E-27 3.667E-01
1.380E+03 0.0001 -0.2074 6.552E-27 3.643E-01
1.388E+03 0.0001 -0.2074 6.510E-27 3.620E-01
1.396E+03 0.0001 -0.2074 6.468E-27 3.596E-01
1.404E+03 0.0001 -0.2074 6.426E-27 3.573E-01
1.413E+03 0.0001 -0.2074 6.384E-27 3.550E-01
1.421E+03 0.0001 -0.2074 6.343E-27 3.527E-01
1.429E+03 0.0001 -0.2074 6.302E-27 3.504E-01
1.437E+03 0.0001 -0.2074 6.262E-27 3.482E-01
1.445E+03 0.0001 -0.2074 6.222E-27 3.459E-01
1.454E+03 0.0001 -0.2074 6.182E-27 3.437E-01
1.462E+03 0.0001 -0.2074 6.143E-27 3.416E-01
1.471E+03 0.0001 -0.2074 6.104E-27 3.394E-01
1.479E+03 0.0001 -0.2074 6.065E-27 3.373E-01
1.488E+03 0.0001 -0.2074 6.027E-27 3.351E-01
1.496E+03 0.0001 -0.2074 5.989E-27 3.330E-01
1.505E+03 0.0001 -0.2074 5.952E-27 3.309E-01
1.514E+03 0.0001 -0.2073 5.915E-27 3.289E-01
1.522E+03 0.0001 -0.2073 5.878E-27 3.268E-01
1.531E+03 0.0001 -0.2073 5.841E-27 3.248E-01
1.540E+03 0.0001 -0.2073 5.805E-27 3.228E-01
1.549E+03 0.0001 -0.2073 5.769E-27 3.208E-01
1.558E+03 0.0001 -0.2073 5.734E-27 3.188E-01
1.567E+03 0.0001 -0.2073 5.699E-27 3.169E-01
1.576E+03 0.0001 -0.2073 5.664E-27 3.149E-01
1.585E+03 0.0001 -0.2073 5.629E-27 3.130E-01
1.594E+03 0.0001 -0.2073 5.595E-27 3.111E-01
1.603E+03 0.0001 -0.2073 5.561E-27 3.092E-01
1.613E+03 0.0001 -0.2073 5.527E-27 3.073E-01
1.622E+03 0.0001 -0.2073 5.494E-27 3.055E-01
1.631E+03 0.0001 -0.2073 5.461E-27 3.036E-01
1.641E+03 0.0001 -0.2073 5.428E-27 3.018E-01
1.650E+03 0.0001 -0.2073 5.395E-27 3.000E-01
1.660E+03 0.0001 -0.2073 5.363E-27 2.982E-01
1.669E+03 0.0001 -0.2073 5.331E-27 2.964E-01
1.679E+03 0.0001 -0.2073 5.299E-27 2.947E-01
1.688E+03 0.0001 -0.2073 5.268E-27 2.929E-01
1.698E+03 0.0001 -0.2073 5.237E-27 2.912E-01
1.708E+03 0.0001 -0.2073 5.206E-27 2.895E-01
1.718E+03 0.0001 -0.2073 5.176E-27 2.878E-01
1.728E+03 0.0001 -0.2072 5.145E-27 2.861E-01
1.738E+03 0.0001 -0.2072 5.115E-27 2.844E-01
1.748E+03 0.0001 -0.2072 5.085E-27 2.828E-01
1.758E+03 0.0001 -0.2072 5.056E-27 2.811E-01
1.768E+03 0.0001 -0.2072 5.027E-27 2.795E-01
1.778E+03 0.0001 -0.2072 4.998E-27 2.779E-01
1.789E+03 0.0001 -0.2072 4.969E-27 2.763E-01
1.799E+03 0.0001 -0.2072 4.940E-27 2.747E-01
1.809E+03 0.0001 -0.2072 4.912E-27 2.731E-01
1.820E+03 0.0001 -0.2072 4.884E-27 2.716E-01
1.830E+03 0.0001 -0.2072 4.856E-27 2.700E-01
1.841E+03 0.0001 -0.2072 4.829E-27 2.685E-01
1.851E+03 0.0001 -0.2072 4.801E-27 2.670E-01
1.862E+03 0.0001 -0.2072 4.774E-27 2.655E-01
1.873E+03 0.0001 -0.2071 4.747E-27 2.640E-01
1.884E+03 0.0001 -0.2071 4.721E-27 2.625E-01
1.895E+03 0.0001 -0.2071 4.694E-27 2.610E-01
1.905E+03 0.0001 -0.2071 4.668E-27 2.596E-01
1.916E+03 0.0000 -0.2071 4.642E-27 2.581E-01
1.928E+03 0.0000 -0.2071 4.616E-27 2.567E-01
1.939E+03 0.0000 -0.2071 4.591E-27 2.553E-01
1.950E+03 0.0000 -0.2071 4.565E-27 2.539E-01
1.961E+03 0.0000 -0.2071 4.540E-27 2.525E-01
1.972E+03 0.0000 -0.2071 4.515E-27 2.511E-01
1.984E+03 0.0000 -0.2071 4.490E-27 2.497E-01
1.995E+03 0.0000 -0.2070 4.466E-27 2.483E-01
2.007E+03 0.0000 -0.2070 4.442E-27 2.470E-01
2.018E+03 0.0000 -0.2070 4.417E-27 2.456E-01
2.030E+03 0.0000 -0.2070 4.393E-27 2.443E-01
2.042E+03 0.0000 -0.2070 4.370E-27 2.430E-01
2.054E+03 0.0000 -0.2070 4.346E-27 2.417E-01
2.065E+03 0.0000 -0.2070 4.323E-27 2.404E-01
2.077E+03 0.0000 -0.2070 4.299E-27 2.391E-01
2.089E+03 0.0000 -0.2070 4.276E-27 2.378E-01
2.101E+03 0.0000 -0.2070 4.254E-27 2.365E-01
2.113E+03 0.0000 -0.2069 4.231E-27 2.353E-01
2.126E+03 0.0000 -0.2069 4.208E-27 2.340E-01
2.138E+03 0.0000 -0.2069 4.186E-27 2.328E-01
2.150E+03 0.0000 -0.2069 4.164E-27 2.315E-01
2.163E+03 0.0000 -0.2069 4.142E-27 2.303E-01
2.175E+03 0.0000 -0.2069 4.120E-27 2.291E-01
2.188E+03 0.0000 -0.2069 4.099E-27 2.279E-01
2.200E+03 0.0000 -0.2069 4.077E-27 2.267E-01
2.213E+03 0.0000 -0.2068 4.056E-27 2.255E-01
2.226E+03 0.0000 -0.2068 4.035E-27 2.244E-01
2.239E+03 0.0000 -0.2068 4.014E-27 2.232E-01
2.252E+03 0.0000 -0.2068 3.993E-27 2.220E-01
2.265E+03 0.0000 -0.2068 3.972E-27 2.209E-01
2.278E+03 0.0000 -0.2068 3.952E-27 2.198E-01
2.291E+03 0.0000 -0.2068 3.932E-27 2.186E-01
2.304E+03 0.0000 -0.2067 3.911E-27 2.175E-01
2.317E+03 0.0000 -0.2067 3.891E-27 2.164E-01
2.331E+03 0.0000 -0.2067 3.872E-27 2.153E-01
2.344E+03 0.0000 -0.2067 3.852E-27 2.142E-01
2.358E+03 0.0000 -0.2067 3.832E-27 2.131E-01
2.371E+03 0.0000 -0.2067 3.813E-27 2.120E-01
2.385E+03 0.0000 -0.2067 3.794E-27 2.109E-01
2.399E+03 0.0000 -0.2066 3.774E-27 2.099E-01
2.413E+03 0.0000 -0.2066 3.755E-27 2.088E-01
2.427E+03 0.0000 -0.2066 3.737E-27 2.078E-01
2.441E+03 0.0000 -0.2066 3.718E-27 2.067E-01
2.455E+03 0.0000 -0.2066 3.699E-27 2.057E-01
2.469E+03 0.0000 -0.2066 3.681E-27 2.047E-01
2.483E+03 0.0000 -0.2065 3.663E-27 2.037E-01
2.497E+03 0.0000 -0.2065 3.644E-27 2.026E-01
2.512E+03 0.0000 -0.2065 3.626E-27 2.016E-01
2.526E+03 0.0000 -0.2065 3.608E-27 2.006E-01
2.541E+03 0.0000 -0.2065 3.590E-27 1.997E-01
2.556E+03 0.0000 -0.2065 3.573E-27 1.987E-01
2.570E+03 0.0000 -0.2064 3.555E-27 1.977E-01
2.585E+03 0.0000 -0.2064 3.538E-27 1.967E-01
2.600E+03 0.0000 -0.2064 3.520E-27 1.957E-01
2.615E+03 0.0000 -0.2064 3.503E-27 1.948E-01
2.630E+03 0.0000 -0.2064 3.486E-27 1.938E-01
2.645E+03 0.0000 -0.2063 3.469E-27 1.929E-01
2.661E+03 0.0000 -0.2063 3.452E-27 1.920E-01
2.676E+03 0.0000 -0.2063 3.435E-27 1.910E-01
2.692E+03 0.0000 -0.2063 3.419E-27 1.901E-01
2.707E+03 0.0000 -0.2063 3.402E-27 1.892E-01
2.723E+03 0.0000 -0.2063 3.386E-27 1.883E-01
2.738E+03 0.0000 -0.2062 3.369E-27 1.874E-01
2.754E+03 0.0000 -0.2062 3.353E-27 1.865E-01
2.770E+03 0.0000 -0.2062 3.337E-27 1.856E-01
2.786E+03 0.0000 -0.2062 3.321E-27 1.847E-01
2.802E+03 0.0000 -0.2061 3.305E-27 1.838E-01
2.818E+03 0.0000 -0.2061 3.289E-27 1.829E-01
2.835E+03 0.0000 -0.2061 3.274E-27 1.820E-01
2.851E+03 0.0000 -0.2061 3.258E-27 1.812E-01
2.867E+03 0.0000 -0.2061 3.243E-27 1.803E-01
2.884E+03 0.0000 -0.2060 3.227E-27 1.795E-01
2.901E+03 0.0000 -0.2060 3.212E-27 1.786E-01
2.917E+03 0.0000 -0.2060 3.197E-27 1.778E-01
2.934E+03 0.0000 -0.2060 3.182E-27 1.769E-01
2.951E+03 0.0000 -0.2059 3.167E-27 1.761E-01
2.968E+03 0.0000 -0.2059 3.152E-27 1.753E-01
2.985E+03 0.0000 -0.2059 3.137E-27 1.744E-01
3.003E+03 0.0000 -0.2059 3.122E-27 1.736E-01
3.020E+03 0.0000 -0.2058 3.108E-27 1.728E-01
3.037E+03 0.0000 -0.2058 3.093E-27 1.720E-01
3.055E+03 0.0000 -0.2058 3.079E-27 1.712E-01
3.073E+03 0.0000 -0.2058 3.064E-27 1.704E-01
3.090E+03 0.0000 -0.2057 3.050E-27 1.696E-01
3.108E+03 0.0000 -0.2057 3.036E-27 1.688E-01
3.126E+03 0.0000 -0.2057 3.022E-27 1.680E-01
3.144E+03 0.0000 -0.2057 3.008E-27 1.673E-01
3.162E+03 0.0000 -0.2056 2.994E-27 1.665E-01
3.181E+03 0.0000 -0.2056 2.980E-27 1.657E-01
3.199E+03 0.0000 -0.2056 2.966E-27 1.650E-01
3.217E+03 0.0000 -0.2056 2.953E-27 1.642E-01
3.236E+03 0.0000 -0.2055 2.939E-27 1.634E-01
3.255E+03 0.0000 -0.2055 2.926E-27 1.627E-01
3.273E+03 0.0000 -0.2055 2.912E-27 1.619E-01
3.292E+03 0.0000 -0.2054 2.899E-27 1.612E-01
3.311E+03 0.0000 -0.2054 2.886E-27 1.605E-01
3.330E+03 0.0000 -0.2054 2.872E-27 1.597E-01
3.350E+03 0.0000 -0.2054 2.859E-27 1.590E-01
3.369E+03 0.0000 -0.2053 2.846E-27 1.583E-01
3.388E+03 0.0000 -0.2053 2.833E-27 1.576E-01
3.408E+03 0.0000 -0.2053 2.820E-27 1.568E-01
3.428E+03 0.0000 -0.2052 2.808E-27 1.561E-01
3.447E+03 0.0000 -0.2052 2.795E-27 1.554E-01
3.467E+03 0.0000 -0.2052 2.782E-27 1.547E-01
3.487E+03 0.0000 -0.2051 2.770E-27 1.540E-01
3.508E+03 0.0000 -0.2051 2.757E-27 1.533E-01
3.528E+03 0.0000 -0.2051 2.745E-27 1.526E-01
3.548E+03 0.0000 -0.2050 2.732E-27 1.519E-01
3.569E+03 0.0000 -0.2050 2.720E-27 1.512E-01
3.589E+03 0.0000 -0.2050 2.708E-27 1.506E-01
3.610E+03 0.0000 -0.2049 2.695E-27 1.499E-01
3.631E+03 0.0000 -0.2049 2.683E-27 1.492E-01
3.652E+03 0.0000 -0.2049 2.671E-27 1.485E-01
3.673E+03 0.0000 -0.2048 2.659E-27 1.479E-01
3.694E+03 0.0000 -0.2048 2.647E-27 1.472E-01
3.715E+03 0.0000 -0.2048 2.635E-27 1.465E-01
3.737E+03 0.0000 -0.2047 2.624E-27 1.459E-01
3.758E+03 0.0000 -0.2047 2.612E-27 1.452E-01
3.780E+03 0.0000 -0.2046 2.600E-27 1.446E-01
3.802E+03 0.0000 -0.2046 2.588E-27 1.439E-01
3.824E+03 0.0000 -0.2046 2.577E-27 1.433E-01
3.846E+03 0.0000 -0.2045 2.565E-27 1.427E-01
3.868E+03 0.0000 -0.2045 2.554E-27 1.420E-01
3.890E+03 0.0000 -0.2045 2.543E-27 1.414E-01
3.913E+03 0.0000 -0.2044 2.531E-27 1.408E-01
3.936E+03 0.0000 -0.2044 2.520E-27 1.401E-01
3.958E+03 0.0000 -0.2043 2.509E-27 1.395E-01
3.981E+03 0.0000 -0.2043 2.498E-27 1.389E-01
4.004E+03 0.0000 -0.2043 2.486E-27 1.383E-01
4.027E+03 0.0000 -0.2042 2.475E-27 1.376E-01
4.050E+03 0.0000 -0.2042 2.464E-27 1.370E-01
4.074E+03 0.0000 -0.2041 2.453E-27 1.364E-01
4.097E+03 0.0000 -0.2041 2.442E-27 1.358E-01
4.121E+03 0.0000 -0.2040 2.432E-27 1.352E-01
4.145E+03 0.0000 -0.2040 2.421E-27 1.346E-01
4.169E+03 0.0000 -0.2040 2.410E-27 1.340E-01
4.193E+03 0.0000 -0.2039 2.399E-27 1.334E-01
4.217E+03 0.0000 -0.2039 2.389E-27 1.328E-01
4.241E+03 0.0000 -0.2038 2.378E-27 1.322E-01
4.266E+03 0.0000 -0.2038 2.367E-27 1.316E-01
4.290E+03 0.0000 -0.2037 2.357E-27 1.311E-01
4.315E+03 0.0000 -0.2037 2.346E-27 1.305E-01
4.340E+03 0.0000 -0.2036 2.336E-27 1.299E-01
4.365E+03 0.0000 -0.2036 2.326E-27 1.293E-01
4.390E+03 0.0000 -0.2035 2.315E-27 1.288E-01
4.416E+03 0.0000 -0.2035 2.305E-27 1.282E-01
4.441E+03 0.0000 -0.2034 2.295E-27 1.276E-01
4.467E+03 0.0000 -0.2034 2.285E-27 1.270E-01
4.493E+03 0.0000 -0.2033 2.275E-27 1.265E-01
4.519E+03 0.0000 -0.2033 2.264E-27 1.259E-01
4.545E+03 0.0000 -0.2032 2.254E-27 1.254E-01
4.571E+03 0.0000 -0.2032 2.244E-27 1.248E-01
4.597E+03 0.0000 -0.2031 2.234E-27 1.243E-01
4.624E+03 0.0000 -0.2031 2.225E-27 1.237E-01
4.651E+03 0.0000 -0.2030 2.215E-27 1.232E-01
4.677E+03 0.0000 -0.2030 2.205E-27 1.226E-01
4.704E+03 0.0000 -0.2029 2.195E-27 1.221E-01
4.732E+03 0.0000 -0.2029 2.185E-27 1.215E-01
4.759E+03 0.0000 -0.2028 2.176E-27 1.210E-01
4.786E+03 0.0000 -0.2028 2.166E-27 1.204E-01
4.814E+03 0.0000 -0.2027 2.156E-27 1.199E-01
4.842E+03 0.0000 -0.2027 2.147E-27 1.194E-01
4.870E+03 0.0000 -0.2026 2.137E-27 1.188E-01
4.898E+03 0.0000 -0.2026 2.128E-27 1.183E-01
4.926E+03 0.0000 -0.2025 2.118E-27 1.178E-01
4.955E+03 0.0000 -0.2024 2.109E-27 1.173E-01
4.983E+03 0.0000 -0.2024 2.099E-27 1.167E-01
5.012E+03 0.0000 -0.2023 2.090E-27 1.162E-01
5.041E+03 0.0000 -0.2023 2.081E-27 1.157E-01
5.070E+03 0.0000 -0.2022 2.072E-27 1.152E-01
5.099E+03 0.0000 -0.2021 2.062E-27 1.147E-01
5.129E+03 0.0000 -0.2021 2.053E-27 1.142E-01
5.158E+03 0.0000 -0.2020 2.044E-27 1.137E-01
5.188E+03 0.0000 -0.2020 2.035E-27 1.132E-01
5.218E+03 0.0000 -0.2019 2.026E-27 1.126E-01
5.248E+03 0.0000 -0.2018 2.017E-27 1.121E-01
5.278E+03 0.0000 -0.2018 2.008E-27 1.116E-01
5.309E+03 0.0000 -0.2017 1.999E-27 1.111E-01
5.339E+03 0.0000 -0.2016 1.990E-27 1.106E-01
5.370E+03 0.0000 -0.2016 1.981E-27 1.101E-01
5.401E+03 0.0000 -0.2015 1.972E-27 1.097E-01
5.433E+03 0.0000 -0.2014 1.963E-27 1.092E-01
5.464E+03 0.0000 -0.2014 1.954E-27 1.087E-01
5.495E+03 0.0000 -0.2013 1.945E-27 1.082E-01
5.527E+03 0.0000 -0.2012 1.937E-27 1.077E-01
5.559E+03 0.0000 -0.2012 1.928E-27 1.072E-01
5.591E+03 0.0000 -0.2011 1.919E-27 1.067E-01
5.623E+03 0.0000 -0.2010 1.911E-27 1.063E-01
5.656E+03 0.0000 -0.2010 1.902E-27 1.058E-01
5.689E+03 0.0000 -0.2009 1.894E-27 1.053E-01
5.721E+03 0.0000 -0.2008 1.885E-27 1.048E-01
5.754E+03 0.0000 -0.2008 1.876E-27 1.043E-01
5.788E+03 0.0000 -0.2007 1.868E-27 1.039E-01
5.821E+03 0.0000 -0.2006 1.860E-27 1.034E-01
5.855E+03 0.0000 -0.2005 1.851E-27 1.029E-01
5.888E+03 0.0000 -0.2005 1.843E-27 1.025E-01
5.922E+03 0.0000 -0.2004 1.834E-27 1.020E-01
5.957E+03 0.0000 -0.2003 1.826E-27 1.015E-01
5.991E+03 0.0000 -0.2002 1.818E-27 1.011E-01
6.026E+03 0.0000 -0.2002 1.809E-27 1.006E-01
6.060E+03 0.0000 -0.2001 1.801E-27 1.002E-01
6.095E+03 0.0000 -0.2000 1.793E-27 9.971E-02
6.131E+03 0.0000 -0.1999 1.785E-27 9.925E-02
6.166E+03 0.0000 -0.1999 1.777E-27 9.880E-02
6.202E+03 0.0000 -0.1998 1.769E-27 9.835E-02
6.237E+03 0.0000 -0.1997 1.761E-27 9.790E-02
6.273E+03 0.0000 -0.1996 1.752E-27 9.745E-02
6.310E+03 0.0000 -0.1995 1.744E-27 9.700E-02
6.346E+03 0.0000 -0.1994 1.736E-27 9.656E-02
6.383E+03 0.0000 -0.1994 1.728E-27 9.611E-02
6.419E+03 0.0000 -0.1993 1.720E-27 9.567E-02
6.457E+03 0.0000 -0.1992 1.713E-27 9.523E-02
6.494E+03 0.0000 -0.1991 1.705E-27 9.479E-02
6.531E+03 0.0000 -0.1990 1.697E-27 9.435E-02
6.569E+03 0.0000 -0.1989 1.689E-27 9.392E-02
6.607E+03 0.0000 -0.1989 1.681E-27 9.348E-02
6.645E+03 0.0000 -0.1988 1.673E-27 9.305E-02
6.683E+03 0.0000 -0.1987 1.666E-27 9.262E-02
6.722E+03 0.0000 -0.1986 1.658E-27 9.219E-02
6.761E+03 0.0000 -0.1985 1.650E-27 9.176E-02
6.800E+03 0.0000 -0.1984 1.642E-27 9.133E-02
6.839E+03 0.0000 -0.1983 1.635E-27 9.091E-02
6.879E+03 0.0000 -0.1982 1.627E-27 9.048E-02
6.918E+03 0.0000 -0.1981 1.620E-27 9.006E-02
6.958E+03 0.0000 -0.1980 1.612E-27 8.964E-02
6.998E+03 0.0000 -0.1979 1.604E-27 8.922E-02
7.039E+03 0.0000 -0.1979 1.597E-27 8.880E-02
7.079E+03 0.0000 -0.1978 1.589E-27 8.839E-02
7.120E+03 0.0000 -0.1977 1.582E-27 8.797E-02
7.161E+03 0.0000 -0.1976 1.575E-27 8.756E-02
7.203E+03 0.0000 -0.1975 1.567E-27 8.715E-02
7.244E+03 0.0000 -0.1974 1.560E-27 8.673E-02
7.286E+03 0.0000 -0.1973 1.552E-27 8.633E-02
7.328E+03 0.0000 -0.1972 1.545E-27 8.592E-02
7.371E+03 0.0000 -0.1971 1.538E-27 8.551E-02
7.413E+03 0.0000 -0.1970 1.530E-27 8.511E-02
7.456E+03 0.0000 -0.1969 1.523E-27 8.470E-02
7.499E+03 0.0000 -0.1968 1.516E-27 8.430E-02
7.542E+03 0.0000 -0.1967 1.509E-27 8.390E-02
7.586E+03 0.0000 -0.1966 1.502E-27 8.350E-02
7.630E+03 0.0000 -0.1965 1.494E-27 8.310E-02
7.674E+03 0.0000 -0.1964 1.487E-27 8.270E-02
7.718E+03 0.0000 -0.1962 1.480E-27 8.231E-02
7.762E+03 0.0000 -0.1961 1.473E-27 8.191E-02
7.807E+03 0.0000 -0.1960 1.466E-27 8.152E-02
7.852E+03 0.0000 -0.1959 1.459E-27 8.113E-02
7.898E+03 0.0000 -0.1958 1.452E-27 8.074E-02
7.943E+03 0.0000 -0.1957 1.445E-27 8.035E-02
7.989E+03 0.0000 -0.1956 1.438E-27 7.996E-02
8.035E+03 0.0000 -0.1955 1.431E-27 7.957E-02
8.082E+03 0.0000 -0.1954 1.424E-27 7.919E-02
8.128E+03 0.0000 -0.1953 1.417E-27 7.880E-02
8.175E+03 0.0000 -0.1951 1.410E-27 7.842E-02
8.222E+03 0.0000 -0.1950 1.403E-27 7.804E-02
8.270E+03 0.0000 -0.1949 1.397E-27 7.766E-02
8.318E+03 0.0000 -0.1948 1.390E-27 7.728E-02
8.366E+03 0.0000 -0.1947 1.383E-27 7.690E-02
8.414E+03 0.0000 -0.1946 1.376E-27 7.653E-02
8.463E+03 0.0000 -0.1945 1.369E-27 7.615E-02
8.511E+03 0.0000 -0.1943 1.363E-27 7.578E-02
8.561E+03 0.0000 -0.1942 1.356E-27 7.541E-02
8.610E+03 0.0000 -0.1941 1.349E-27 7.503E-02
8.660E+03 0.0000 -0.1940 1.343E-27 7.466E-02
8.710E+03 0.0000 -0.1938 1.336E-27 7.430E-02
8.760E+03 0.0000 -0.1937 1.329E-27 7.393E-02
8.810E+03 0.0000 -0.1936 1.323E-27 7.356E-02
